account_id,customer_id,account_type,balance,account_open_date
ACC_2256,CID_1418,Saving,194223.84,19-10-2020
ACC_2257,CID_1419,Saving,166642.71,08-10-2025
ACC_2258,CID_1419,Current,605940.12,08-10-2025
ACC_2259,CID_1419,Demat,1592732.62,08-10-2025
ACC_2260,CID_1420,Saving,105545.14,01-01-2020
ACC_2261,CID_1421,Saving,193274.92,03-05-2021
ACC_2262,CID_1422,Saving,104947.09,01-05-2018
ACC_2263,CID_1423,Saving,117730.14,11-11-2025
ACC_2264,CID_1423,Current,101894.37,11-11-2025
ACC_2265,CID_1423,Demat,1739570.3,11-11-2025
ACC_2266,CID_1424,Saving,42150.44,11-03-2023
ACC_2267,CID_1424,Current,73941.69,11-03-2023
ACC_2268,CID_1424,Demat,1032219.7,11-03-2023
ACC_2269,CID_1425,Saving,105878.49,13-04-2025
ACC_2270,CID_1425,Current,128325.53,13-04-2025
ACC_2271,CID_1425,Demat,1395372.75,13-04-2025
ACC_2272,CID_1426,Saving,30197.9,16-01-2024
ACC_2273,CID_1426,Current,897528.89,16-01-2024
ACC_2274,CID_1426,Demat,1797216.01,16-01-2024
ACC_2275,CID_1427,Saving,180683.81,04-03-2019
ACC_2276,CID_1428,Saving,227713.22,19-09-2020
ACC_2277,CID_1429,Fixed Deposit,1453562.8,12-08-2021
ACC_2278,CID_1430,Recurring Deposit,362130.03,06-08-2024
ACC_2279,CID_1431,Saving,2442.04,05-01-2021
ACC_2280,CID_1432,Saving,162526.49,12-02-2020
ACC_2281,CID_1432,Current,379995.21,12-02-2020
ACC_2282,CID_1432,Demat,879981.15,12-02-2020
ACC_2283,CID_1433,Fixed Deposit,493524.02,02-08-2024
ACC_2284,CID_1434,Saving,129660.57,20-10-2019
ACC_2285,CID_1435,Fixed Deposit,2139180.75,03-08-2025
ACC_2286,CID_1436,Recurring Deposit,476803.32,27-02-2025
ACC_2287,CID_1437,Saving,130024.18,23-04-2024
ACC_2288,CID_1438,Saving,71555.34,08-09-2018
ACC_2289,CID_1439,Saving,121915.61,31-05-2021
ACC_2290,CID_1439,Current,224409.73,31-05-2021
ACC_2291,CID_1439,Demat,342794.94,31-05-2021
ACC_2292,CID_1440,Saving,26976.8,25-11-2021
ACC_2293,CID_1440,Current,232442.91,25-11-2021
ACC_2294,CID_1440,Demat,560864.27,25-11-2021
ACC_2295,CID_1441,Saving,209778.1,10-11-2024
ACC_2296,CID_1442,Recurring Deposit,479968.49,13-11-2021
ACC_2297,CID_1443,Saving,122347.29,03-12-2022
ACC_2298,CID_1444,Saving,70818.46,05-11-2022
ACC_2299,CID_1445,Saving,31981.59,17-01-2024
ACC_2300,CID_1446,Saving,176727.39,04-08-2025
ACC_2301,CID_1447,Saving,108350.35,08-12-2024
ACC_2302,CID_1447,Current,263793.48,08-12-2024
ACC_2303,CID_1447,Demat,1729682.99,08-12-2024
ACC_2304,CID_1448,Recurring Deposit,402016.9,07-08-2020
ACC_2305,CID_1449,Saving,39603.43,20-07-2020
ACC_2306,CID_1449,Current,336001.83,20-07-2020
ACC_2307,CID_1449,Demat,909660.8,20-07-2020
ACC_2308,CID_1450,Saving,172140.42,06-06-2022
ACC_2309,CID_1451,Saving,233125.82,30-10-2023
ACC_2310,CID_1452,Saving,210437.04,13-01-2025
ACC_2311,CID_1452,Current,661469.3,13-01-2025
ACC_2312,CID_1452,Demat,1755759.2,13-01-2025
ACC_2313,CID_1453,Saving,2488.66,04-08-2024
ACC_2314,CID_1454,Saving,218092.65,19-02-2022
ACC_2315,CID_1454,Current,220989.34,19-02-2022
ACC_2316,CID_1454,Demat,395378.21,19-02-2022
ACC_2317,CID_1455,Saving,203560.28,08-03-2019
ACC_2318,CID_1455,Current,733827.12,08-03-2019
ACC_2319,CID_1455,Demat,568786.35,08-03-2019
ACC_2320,CID_1456,Saving,129318.4,24-08-2024
ACC_2321,CID_1457,Saving,17281.69,11-03-2020
ACC_2322,CID_1457,Current,558179.42,11-03-2020
ACC_2323,CID_1457,Demat,421051.21,11-03-2020
ACC_2324,CID_1458,Saving,153537.87,22-09-2020
ACC_2325,CID_1459,Saving,159609.8,12-09-2018
ACC_2326,CID_1459,Current,484748.83,12-09-2018
ACC_2327,CID_1459,Demat,1315597.23,12-09-2018
ACC_2328,CID_1460,Saving,73382.92,09-11-2023
ACC_2329,CID_1461,Recurring Deposit,299323.21,14-11-2022
ACC_2330,CID_1462,Saving,24585.04,28-11-2025
ACC_2331,CID_1462,Current,113255.05,28-11-2025
ACC_2332,CID_1462,Demat,1762385.9,28-11-2025
ACC_2333,CID_1463,Saving,165773.34,19-07-2021
ACC_2334,CID_1464,Saving,239100.72,06-11-2025
ACC_2335,CID_1465,Saving,174393.66,25-03-2021
ACC_2336,CID_1465,Current,705113.98,25-03-2021
ACC_2337,CID_1465,Demat,1548495.15,25-03-2021
ACC_2338,CID_1466,Saving,59097.58,27-11-2025
ACC_2339,CID_1467,Saving,212821.59,24-12-2025
ACC_2340,CID_1468,Saving,193063.77,21-09-2019
ACC_2341,CID_1468,Current,262343.65,21-09-2019
ACC_2342,CID_1468,Demat,638648.62,21-09-2019
ACC_2343,CID_1469,Saving,228136,09-12-2024
ACC_2344,CID_1470,Saving,159248.42,02-05-2021
ACC_2345,CID_1471,Saving,102747.98,21-08-2024
ACC_2346,CID_1472,Saving,156508.98,01-08-2023
ACC_2347,CID_1473,Saving,135171.94,30-11-2021
ACC_2348,CID_1474,Saving,195218.16,20-06-2021
ACC_2349,CID_1474,Current,333954.79,20-06-2021
ACC_2350,CID_1474,Demat,708637.76,20-06-2021
ACC_2351,CID_1475,Saving,12779.19,10-09-2019
ACC_2352,CID_1475,Current,211252.93,10-09-2019
ACC_2353,CID_1475,Demat,1073267.96,10-09-2019
ACC_2354,CID_1476,Saving,215000.85,01-12-2024
ACC_2355,CID_1476,Current,230105.13,01-12-2024
ACC_2356,CID_1476,Demat,1603564.36,01-12-2024
ACC_2357,CID_1477,Saving,183466.92,03-05-2025
ACC_2358,CID_1478,Saving,5497.08,19-12-2023
ACC_2359,CID_1478,Current,940414.84,19-12-2023
ACC_2360,CID_1478,Demat,209528.86,19-12-2023
ACC_2361,CID_1479,Saving,39657.9,10-03-2020
ACC_2362,CID_1479,Current,302164.97,10-03-2020
ACC_2363,CID_1479,Demat,463860.45,10-03-2020
ACC_2364,CID_1480,Recurring Deposit,406684.93,31-01-2021
ACC_2365,CID_1481,Saving,185261.17,04-03-2021
ACC_2366,CID_1482,Saving,18935.62,23-09-2019
ACC_2367,CID_1482,Current,722390.76,23-09-2019
ACC_2368,CID_1482,Demat,1525960.05,23-09-2019
ACC_2369,CID_1483,Recurring Deposit,271307.28,18-06-2023
ACC_2370,CID_1484,Saving,147254.85,12-08-2025
ACC_2371,CID_1484,Current,391732.78,12-08-2025
ACC_2372,CID_1484,Demat,1663786.07,12-08-2025
ACC_2373,CID_1485,Saving,128332.73,20-10-2020
ACC_2374,CID_1485,Current,24408.52,20-10-2020
ACC_2375,CID_1485,Demat,551729.23,20-10-2020
ACC_2376,CID_1486,Saving,242330.97,08-10-2019
ACC_2377,CID_1486,Current,576624.98,08-10-2019
ACC_2378,CID_1486,Demat,756278.55,08-10-2019
ACC_2379,CID_1487,Fixed Deposit,2809371.33,14-01-2019
ACC_2380,CID_1488,Saving,175868.43,11-05-2025
ACC_2381,CID_1488,Current,507086.91,11-05-2025
ACC_2382,CID_1488,Demat,767904.63,11-05-2025
ACC_2383,CID_1489,Fixed Deposit,3575747.88,02-09-2021
ACC_2384,CID_1490,Saving,243810.05,04-05-2024
ACC_2385,CID_1490,Current,397951.27,04-05-2024
ACC_2386,CID_1490,Demat,468070.52,04-05-2024
ACC_2387,CID_1491,Saving,77997.15,27-02-2024
ACC_2388,CID_1492,Saving,42729.3,13-02-2024
ACC_2389,CID_1493,Saving,101097.17,11-10-2023
ACC_2390,CID_1494,Fixed Deposit,3805302.18,10-12-2024
ACC_2391,CID_1495,Saving,103258.72,19-07-2023
ACC_2392,CID_1496,Saving,80700.02,30-11-2019
ACC_2393,CID_1496,Current,565747.05,30-11-2019
ACC_2394,CID_1496,Demat,816035.9,30-11-2019
ACC_2395,CID_1497,Saving,188881.96,28-10-2025
ACC_2396,CID_1498,Saving,163176.15,28-11-2023
ACC_2397,CID_1499,Saving,121007.59,06-03-2024
ACC_2398,CID_1499,Current,555252.44,06-03-2024
ACC_2399,CID_1499,Demat,1480671.56,06-03-2024
ACC_2400,CID_1500,Saving,174964.26,02-06-2023
ACC_2401,CID_1500,Current,376310.36,02-06-2023
ACC_2402,CID_1500,Demat,1514988.98,02-06-2023
ACC_2403,CID_1501,Saving,49743.22,25-10-2025
ACC_2404,CID_1502,Saving,124048.54,31-10-2022
ACC_2405,CID_1503,Saving,218616.65,23-10-2021
ACC_2406,CID_1504,Saving,109152.11,28-08-2024
ACC_2407,CID_1505,Saving,153967.57,11-06-2021
ACC_2408,CID_1506,Saving,72904.1,15-05-2024
ACC_2409,CID_1507,Saving,153692.96,28-12-2023
ACC_2410,CID_1507,Current,714760.33,28-12-2023
ACC_2411,CID_1507,Demat,1041162.67,28-12-2023
ACC_2412,CID_1508,Saving,53048.97,08-11-2024
ACC_2413,CID_1508,Current,330847,08-11-2024
ACC_2414,CID_1508,Demat,1494794.66,08-11-2024
ACC_2415,CID_1509,Recurring Deposit,237461.34,15-01-2025
ACC_2416,CID_1510,Saving,17228.48,22-01-2022
ACC_2417,CID_1511,Saving,50217.28,24-02-2025
ACC_2418,CID_1512,Saving,83093.27,03-09-2024
ACC_2419,CID_1513,Saving,148816.39,26-04-2023
ACC_2420,CID_1514,Saving,140009.44,30-10-2024
ACC_2421,CID_1515,Saving,48563.85,30-04-2019
ACC_2422,CID_1516,Recurring Deposit,184270.13,31-08-2025
ACC_2423,CID_1517,Saving,135483.74,26-05-2018
ACC_2424,CID_1517,Current,659708.2,26-05-2018
ACC_2425,CID_1517,Demat,159564.87,26-05-2018
ACC_2426,CID_1518,Saving,44992.15,19-09-2021
ACC_2427,CID_1519,Saving,199322.68,28-02-2024
ACC_2428,CID_1519,Current,587729.74,28-02-2024
ACC_2429,CID_1519,Demat,1533278.41,28-02-2024
ACC_2430,CID_1520,Recurring Deposit,302782.83,26-04-2022
ACC_2431,CID_1521,Saving,118615.01,24-05-2025
ACC_2432,CID_1521,Current,168931.29,24-05-2025
ACC_2433,CID_1521,Demat,1567813.01,24-05-2025
ACC_2434,CID_1522,Recurring Deposit,74099.34,06-11-2025
ACC_2435,CID_1523,Saving,19907.96,30-09-2024
ACC_2436,CID_1524,Saving,201904.98,12-02-2024
ACC_2437,CID_1525,Saving,82108.8,04-06-2023
ACC_2438,CID_1525,Current,500874.73,04-06-2023
ACC_2439,CID_1525,Demat,239006.51,04-06-2023
ACC_2440,CID_1526,Fixed Deposit,3534160.51,13-04-2025
ACC_2441,CID_1527,Saving,132906.03,24-10-2023
ACC_2442,CID_1528,Fixed Deposit,4169688.62,09-05-2023
ACC_2443,CID_1529,Saving,173927.39,15-05-2019
ACC_2444,CID_1530,Saving,109135.64,18-11-2020
ACC_2445,CID_1531,Saving,216601.54,18-12-2018
ACC_2446,CID_1531,Current,855516.94,18-12-2018
ACC_2447,CID_1531,Demat,1542635.84,18-12-2018
ACC_2448,CID_1532,Saving,154435.06,23-09-2023
ACC_2449,CID_1532,Current,876418.54,23-09-2023
ACC_2450,CID_1532,Demat,1841609.36,23-09-2023
ACC_2451,CID_1533,Saving,187033.31,01-10-2024
ACC_2452,CID_1534,Saving,90567.35,13-09-2024
ACC_2453,CID_1535,Saving,23980.07,10-10-2021
ACC_2454,CID_1536,Recurring Deposit,303780.43,10-02-2018
ACC_2455,CID_1537,Saving,160597.68,09-07-2024
ACC_2456,CID_1537,Current,398895.71,09-07-2024
ACC_2457,CID_1537,Demat,1991497.01,09-07-2024
ACC_2458,CID_1538,Saving,143259.14,09-02-2025
ACC_2459,CID_1539,Saving,158243.9,03-04-2025
ACC_2460,CID_1540,Recurring Deposit,324126.7,31-12-2023
ACC_2461,CID_1541,Saving,153423.66,19-03-2018
ACC_2462,CID_1542,Saving,212810.31,21-07-2023
ACC_2463,CID_1543,Saving,14483.97,22-04-2021
ACC_2464,CID_1544,Saving,78902.02,19-04-2024
ACC_2465,CID_1544,Current,858032.41,19-04-2024
ACC_2466,CID_1544,Demat,558568.94,19-04-2024
ACC_2467,CID_1545,Saving,184494.68,07-05-2021
ACC_2468,CID_1545,Current,333332.32,07-05-2021
ACC_2469,CID_1545,Demat,1345621.89,07-05-2021
ACC_2470,CID_1546,Recurring Deposit,293836.9,21-06-2022
ACC_2471,CID_1547,Recurring Deposit,202183.37,05-08-2024
ACC_2472,CID_1548,Saving,206349.36,22-12-2024
ACC_2473,CID_1549,Saving,67025.66,11-05-2021
ACC_2474,CID_1549,Current,173412.64,11-05-2021
ACC_2475,CID_1549,Demat,93794.32,11-05-2021
ACC_2476,CID_1550,Recurring Deposit,87311.14,12-06-2020
ACC_2477,CID_1551,Saving,140359.57,23-05-2025
ACC_2478,CID_1552,Saving,142259.23,04-04-2021
ACC_2479,CID_1553,Saving,22496.41,08-12-2025
ACC_2480,CID_1554,Saving,46821.89,13-05-2018
ACC_2481,CID_1555,Saving,191797.28,07-10-2018
ACC_2482,CID_1555,Current,788947.94,07-10-2018
ACC_2483,CID_1555,Demat,438964.07,07-10-2018
ACC_2484,CID_1556,Saving,219361,19-05-2018
ACC_2485,CID_1556,Current,943294.09,19-05-2018
ACC_2486,CID_1556,Demat,619025.73,19-05-2018
ACC_2487,CID_1557,Fixed Deposit,672346.73,01-11-2025
ACC_2488,CID_1558,Saving,44912.01,03-10-2023
ACC_2489,CID_1559,Saving,208901.18,23-12-2019
ACC_2490,CID_1560,Recurring Deposit,130417.69,25-09-2024
ACC_2491,CID_1561,Saving,122726.47,24-06-2025
ACC_2492,CID_1561,Current,579117.47,24-06-2025
ACC_2493,CID_1561,Demat,700974.1,24-06-2025
ACC_2494,CID_1562,Saving,207460.27,18-07-2018
ACC_2495,CID_1562,Current,687352.83,18-07-2018
ACC_2496,CID_1562,Demat,345096.91,18-07-2018
ACC_2497,CID_1563,Recurring Deposit,106120.74,04-03-2024
ACC_2498,CID_1564,Fixed Deposit,3983394.29,23-07-2022
ACC_2499,CID_1565,Recurring Deposit,276253.99,10-09-2020
ACC_2500,CID_1566,Recurring Deposit,129848.71,04-11-2022
ACC_2501,CID_1567,Fixed Deposit,2589978.8,10-06-2020
ACC_2502,CID_1568,Saving,35383.91,23-09-2018
ACC_2503,CID_1568,Current,587233.94,23-09-2018
ACC_2504,CID_1568,Demat,747704.08,23-09-2018
ACC_2505,CID_1569,Recurring Deposit,161863.65,08-02-2019
ACC_2506,CID_1570,Saving,217397.61,03-09-2024
ACC_2507,CID_1571,Saving,119136.23,26-10-2024
ACC_2508,CID_1572,Saving,228330.63,03-04-2025
ACC_2509,CID_1573,Saving,188135.27,04-11-2023
ACC_2510,CID_1574,Recurring Deposit,347554.72,23-01-2021
ACC_2511,CID_1575,Saving,61275.39,16-09-2023
ACC_2512,CID_1575,Current,723649.08,16-09-2023
ACC_2513,CID_1575,Demat,1203879.13,16-09-2023
ACC_2514,CID_1576,Saving,242706.04,13-11-2025
ACC_2515,CID_1577,Saving,193631.08,10-10-2022
ACC_2516,CID_1578,Saving,7624.52,11-04-2025
ACC_2517,CID_1578,Current,512692.15,11-04-2025
ACC_2518,CID_1578,Demat,1845095.43,11-04-2025
ACC_2519,CID_1579,Recurring Deposit,475795.45,23-02-2026
ACC_2520,CID_1580,Recurring Deposit,394496.14,08-12-2018
ACC_2521,CID_1581,Saving,198319.43,05-04-2024
ACC_2522,CID_1582,Saving,115416.64,18-07-2018
ACC_2523,CID_1583,Fixed Deposit,1513398.84,27-12-2018
ACC_2524,CID_1584,Saving,214511.67,06-09-2021
ACC_2525,CID_1585,Saving,171336.04,30-03-2021
ACC_2526,CID_1586,Saving,40252.79,25-10-2021
ACC_2527,CID_1586,Current,100813.56,25-10-2021
ACC_2528,CID_1586,Demat,1101909,25-10-2021
ACC_2529,CID_1587,Fixed Deposit,3345499.88,01-10-2025
ACC_2530,CID_1588,Fixed Deposit,488166.07,09-10-2022
ACC_2531,CID_1589,Saving,233847.97,29-09-2025
ACC_2532,CID_1590,Saving,168850.03,21-02-2025
ACC_2533,CID_1591,Recurring Deposit,174086.73,25-09-2019
ACC_2534,CID_1592,Saving,55812.66,05-04-2021
ACC_2535,CID_1592,Current,608913.81,05-04-2021
ACC_2536,CID_1592,Demat,1536848.63,05-04-2021
ACC_2537,CID_1593,Saving,897.09,16-04-2018
ACC_2538,CID_1594,Saving,19778.77,07-07-2025
ACC_2539,CID_1594,Current,230843.4,07-07-2025
ACC_2540,CID_1594,Demat,1002399.63,07-07-2025
ACC_2541,CID_1595,Saving,109132.46,14-11-2022
ACC_2542,CID_1596,Saving,38111.52,12-02-2024
ACC_2543,CID_1597,Saving,205408.12,20-07-2023
ACC_2544,CID_1597,Current,35791.83,20-07-2023
ACC_2545,CID_1597,Demat,1917232.93,20-07-2023
ACC_2546,CID_1598,Saving,129578.47,29-02-2024
ACC_2547,CID_1599,Saving,86898.57,05-02-2021
ACC_2548,CID_1600,Saving,200985.79,06-03-2022
ACC_2549,CID_1601,Saving,32620.51,22-04-2024
ACC_2550,CID_1602,Recurring Deposit,243583.55,19-06-2024
ACC_2551,CID_1603,Saving,106532.81,25-09-2024
ACC_2552,CID_1604,Fixed Deposit,4541972.24,08-02-2022
ACC_2553,CID_1605,Saving,118650.05,29-11-2023
ACC_2554,CID_1605,Current,335728.44,29-11-2023
ACC_2555,CID_1605,Demat,1072373.21,29-11-2023
ACC_2556,CID_1606,Saving,106304.25,14-08-2022
ACC_2557,CID_1607,Saving,84610.36,02-03-2021
ACC_2558,CID_1608,Recurring Deposit,307645.54,31-12-2021
ACC_2559,CID_1609,Recurring Deposit,20882.38,08-06-2025
ACC_2560,CID_1610,Saving,12993.34,14-01-2023
ACC_2561,CID_1610,Current,599728.9,14-01-2023
ACC_2562,CID_1610,Demat,741746.35,14-01-2023
ACC_2563,CID_1611,Saving,204882.75,08-11-2020
ACC_2564,CID_1612,Saving,104556.53,16-12-2021
ACC_2565,CID_1613,Saving,159177.68,30-12-2020
ACC_2566,CID_1613,Current,596183.13,30-12-2020
ACC_2567,CID_1613,Demat,717702.74,30-12-2020
ACC_2568,CID_1614,Saving,99355.53,27-01-2025
ACC_2569,CID_1615,Saving,181833.46,25-11-2018
ACC_2570,CID_1616,Fixed Deposit,1733477.54,02-04-2024
ACC_2571,CID_1617,Saving,61403.13,24-01-2019
ACC_2572,CID_1617,Current,825745.84,24-01-2019
ACC_2573,CID_1617,Demat,1670661.22,24-01-2019
ACC_2574,CID_1618,Saving,10639.92,01-11-2025
ACC_2575,CID_1618,Current,327261.89,01-11-2025
ACC_2576,CID_1618,Demat,81383.32,01-11-2025
ACC_2577,CID_1619,Saving,220568.2,19-08-2024
ACC_2578,CID_1619,Current,382531.08,19-08-2024
ACC_2579,CID_1619,Demat,1960631.64,19-08-2024
ACC_2580,CID_1620,Saving,159366.9,20-10-2025
ACC_2581,CID_1620,Current,302683.99,20-10-2025
ACC_2582,CID_1620,Demat,804475.48,20-10-2025
ACC_2583,CID_1621,Saving,220789.88,09-03-2021
ACC_2584,CID_1622,Saving,65613.45,25-10-2023
ACC_2585,CID_1623,Saving,198534,30-10-2023
ACC_2586,CID_1624,Saving,118493.14,20-02-2025
ACC_2587,CID_1625,Recurring Deposit,93671.02,02-10-2021
ACC_2588,CID_1626,Recurring Deposit,454963.46,20-07-2019
ACC_2589,CID_1627,Saving,1760.24,23-12-2023
ACC_2590,CID_1627,Current,207929.2,23-12-2023
ACC_2591,CID_1627,Demat,1565190.9,23-12-2023
ACC_2592,CID_1628,Saving,67129.79,24-02-2022
ACC_2593,CID_1628,Current,599480.37,24-02-2022
ACC_2594,CID_1628,Demat,1951915.76,24-02-2022
ACC_2595,CID_1629,Saving,177397.62,05-01-2021
ACC_2596,CID_1630,Saving,72313.91,18-09-2018
ACC_2597,CID_1630,Current,712321.57,18-09-2018
ACC_2598,CID_1630,Demat,1654815.08,18-09-2018
ACC_2599,CID_1631,Saving,149010.07,29-06-2025
ACC_2600,CID_1631,Current,541916.47,29-06-2025
ACC_2601,CID_1631,Demat,953827.76,29-06-2025
ACC_2602,CID_1632,Saving,85478.7,08-07-2018
ACC_2603,CID_1632,Current,347019.95,08-07-2018
ACC_2604,CID_1632,Demat,891544.21,08-07-2018
ACC_2605,CID_1633,Recurring Deposit,85836.69,02-02-2021
ACC_2606,CID_1634,Saving,8550.49,10-04-2019
ACC_2607,CID_1634,Current,852439.39,10-04-2019
ACC_2608,CID_1634,Demat,1935608.6,10-04-2019
ACC_2609,CID_1635,Saving,246244.33,17-12-2024
ACC_2610,CID_1635,Current,84008.91,17-12-2024
ACC_2611,CID_1635,Demat,1497281.74,17-12-2024
ACC_2612,CID_1636,Saving,79176.85,28-02-2019
ACC_2613,CID_1637,Saving,39397.17,05-09-2020
ACC_2614,CID_1637,Current,585351.95,05-09-2020
ACC_2615,CID_1637,Demat,1250408.95,05-09-2020
ACC_2616,CID_1638,Saving,248958.55,30-01-2019
ACC_2617,CID_1638,Current,24384.94,30-01-2019
ACC_2618,CID_1638,Demat,1946847.35,30-01-2019
ACC_2619,CID_1639,Saving,134629.38,21-09-2020
ACC_2620,CID_1640,Saving,99239.55,22-01-2024
ACC_2621,CID_1641,Saving,72692.57,02-07-2024
ACC_2622,CID_1641,Current,865028.4,02-07-2024
ACC_2623,CID_1641,Demat,1534914.91,02-07-2024
ACC_2624,CID_1642,Saving,88330.14,16-05-2019
ACC_2625,CID_1642,Current,218534.85,16-05-2019
ACC_2626,CID_1642,Demat,1801415.52,16-05-2019
ACC_2627,CID_1643,Saving,26856.87,28-03-2025
ACC_2628,CID_1644,Recurring Deposit,266721.69,29-05-2024
ACC_2629,CID_1645,Recurring Deposit,143855.43,15-09-2020
ACC_2630,CID_1646,Saving,218398.8,21-09-2025
ACC_2631,CID_1646,Current,400654.31,21-09-2025
ACC_2632,CID_1646,Demat,11658.07,21-09-2025
ACC_2633,CID_1647,Saving,226866.58,02-11-2023
ACC_2634,CID_1648,Saving,104858.26,04-04-2025
ACC_2635,CID_1649,Saving,35073.72,28-04-2025
ACC_2636,CID_1650,Recurring Deposit,366341.85,24-12-2020
ACC_2637,CID_1651,Saving,62860.22,22-01-2026
ACC_2638,CID_1652,Recurring Deposit,475971.19,11-04-2024
ACC_2639,CID_1653,Saving,197575.03,25-10-2024
ACC_2640,CID_1653,Current,389950.04,25-10-2024
ACC_2641,CID_1653,Demat,1025114.23,25-10-2024
ACC_2642,CID_1654,Saving,218725.22,26-10-2025
ACC_2643,CID_1655,Saving,178341.73,08-01-2026
ACC_2644,CID_1655,Current,200585.52,08-01-2026
ACC_2645,CID_1655,Demat,269636.86,08-01-2026
ACC_2646,CID_1656,Saving,144611.76,02-12-2019
ACC_2647,CID_1657,Recurring Deposit,494866.95,23-05-2025
ACC_2648,CID_1658,Saving,160524.13,17-10-2024
ACC_2649,CID_1658,Current,803883.29,17-10-2024
ACC_2650,CID_1658,Demat,1676561.52,17-10-2024
ACC_2651,CID_1659,Recurring Deposit,35851.29,28-04-2022
ACC_2652,CID_1660,Saving,101883.5,09-12-2024
ACC_2653,CID_1661,Saving,96636.24,03-05-2024
ACC_2654,CID_1661,Current,783259.69,03-05-2024
ACC_2655,CID_1661,Demat,1915361.76,03-05-2024
ACC_2656,CID_1662,Fixed Deposit,3238975.81,01-01-2025
ACC_2657,CID_1663,Recurring Deposit,363289.84,14-09-2019
ACC_2658,CID_1664,Saving,205667.78,31-07-2023
ACC_2659,CID_1664,Current,768992.75,31-07-2023
ACC_2660,CID_1664,Demat,729929.67,31-07-2023
ACC_2661,CID_1665,Saving,196962.17,08-11-2019
ACC_2662,CID_1666,Saving,189606.14,28-10-2021
ACC_2663,CID_1667,Saving,103516.82,12-03-2021
ACC_2664,CID_1668,Saving,61145.63,24-06-2025
ACC_2665,CID_1668,Current,483108.41,24-06-2025
ACC_2666,CID_1668,Demat,532692.87,24-06-2025
ACC_2667,CID_1669,Saving,18980.35,23-07-2020
ACC_2668,CID_1669,Current,899296.12,23-07-2020
ACC_2669,CID_1669,Demat,985695.98,23-07-2020
ACC_2670,CID_1670,Saving,111445.68,13-11-2025
ACC_2671,CID_1671,Recurring Deposit,297619.64,22-09-2021
ACC_2672,CID_1672,Saving,72463.39,13-06-2025
ACC_2673,CID_1672,Current,221800.52,13-06-2025
ACC_2674,CID_1672,Demat,744847.98,13-06-2025
ACC_2675,CID_1673,Recurring Deposit,79992.92,21-09-2018
ACC_2676,CID_1674,Recurring Deposit,336966.08,24-11-2020
ACC_2677,CID_1675,Saving,73437.05,13-05-2023
ACC_2678,CID_1676,Saving,212804.33,30-10-2019
ACC_2679,CID_1677,Recurring Deposit,130451.17,05-11-2022
ACC_2680,CID_1678,Recurring Deposit,450102,23-03-2023
ACC_2681,CID_1679,Saving,125523.27,17-06-2021
ACC_2682,CID_1680,Fixed Deposit,2431376.46,30-09-2021
ACC_2683,CID_1681,Saving,224334.83,27-03-2020
ACC_2684,CID_1682,Saving,85920.57,13-09-2025
ACC_2685,CID_1683,Saving,37947.09,14-09-2025
ACC_2686,CID_1683,Current,609032.59,14-09-2025
ACC_2687,CID_1683,Demat,1458879.83,14-09-2025
ACC_2688,CID_1684,Saving,89447.12,11-02-2022
ACC_2689,CID_1684,Current,459862.39,11-02-2022
ACC_2690,CID_1684,Demat,1825841.5,11-02-2022
ACC_2691,CID_1685,Saving,57478.64,22-02-2025
ACC_2692,CID_1685,Current,203327.45,22-02-2025
ACC_2693,CID_1685,Demat,1330166.95,22-02-2025
ACC_2694,CID_1686,Fixed Deposit,2542008.35,07-03-2019
ACC_2695,CID_1687,Saving,211728.1,23-07-2020
ACC_2696,CID_1687,Current,538191.36,23-07-2020
ACC_2697,CID_1687,Demat,163497.35,23-07-2020
ACC_2698,CID_1688,Saving,130975.72,02-03-2024
ACC_2699,CID_1689,Saving,184989.23,01-09-2023
ACC_2700,CID_1689,Current,690009.34,01-09-2023
ACC_2701,CID_1689,Demat,1303360.4,01-09-2023
ACC_2702,CID_1690,Saving,179486.39,26-09-2023
ACC_2703,CID_1690,Current,178253.24,26-09-2023
ACC_2704,CID_1690,Demat,1958858.09,26-09-2023
ACC_2705,CID_1691,Saving,47908.53,27-12-2024
ACC_2706,CID_1692,Saving,76038.83,26-12-2023
ACC_2707,CID_1693,Saving,145526.97,10-05-2022
ACC_2708,CID_1694,Saving,220469.36,28-04-2019
ACC_2709,CID_1694,Current,52031.72,28-04-2019
ACC_2710,CID_1694,Demat,1581082.17,28-04-2019
ACC_2711,CID_1695,Saving,29543.39,09-08-2020
ACC_2712,CID_1695,Current,84302.82,09-08-2020
ACC_2713,CID_1695,Demat,398805.5,09-08-2020
ACC_2714,CID_1696,Saving,149774.3,29-11-2019
ACC_2715,CID_1696,Current,300661,29-11-2019
ACC_2716,CID_1696,Demat,24156.94,29-11-2019
ACC_2717,CID_1697,Fixed Deposit,3889205.36,24-02-2021
ACC_2718,CID_1698,Saving,189007.99,27-01-2023
ACC_2719,CID_1699,Saving,150537.86,05-09-2025
