transaction_id,account_id,transaction_type,amount,transaction_date,payment_method
TRN_12516,ACC_6561,Interest Payment,15353.58,13-09-2023,Credit Card
TRN_12517,ACC_4677,Deposits,196935.17,22-05-2025,Credit Card
TRN_12518,ACC_3594,Transfers,115440.03,22-02-2024,Credit Card
TRN_12519,ACC_6312,Deposits,153552.99,26-04-2024,Net Banking
TRN_12520,ACC_6054,Withdrawals,49777.52,24-12-2024,Cash
TRN_12521,ACC_3466,Deposits,83950.02,28-12-2024,UPI
TRN_12522,ACC_098,Deposits,197658.29,22-06-2023,Debit Card
TRN_12523,ACC_3558,Transfers,11653.53,23-09-2022,Net Banking
TRN_12524,ACC_3550,Withdrawals,143741.49,18-03-2022,Cash
TRN_12525,ACC_7443,Interest Payment,94996.15,22-02-2025,Net Banking
TRN_12526,ACC_2280,Transfers,162236.78,16-12-2025,Credit Card
TRN_12527,ACC_5213,Interest Payment,48546.56,20-04-2025,Cash
TRN_12528,ACC_1242,Deposits,26546.97,20-01-2023,Debit Card
TRN_12529,ACC_3524,Transfers,187406.97,01-11-2022,Net Banking
TRN_12530,ACC_2666,Transfers,190671.04,08-08-2024,Cash
TRN_12531,ACC_6884,Transfers,179009.15,09-01-2024,UPI
TRN_12532,ACC_7996,Transfers,169037.98,15-12-2022,IMPS
TRN_12533,ACC_3940,Transfers,13028.75,18-03-2025,Credit Card
TRN_12534,ACC_7264,Transfers,128424.97,21-07-2022,Debit Card
TRN_12535,ACC_6318,Transfers,117753.63,25-06-2025,Net Banking
TRN_12536,ACC_3957,Deposits,33402.81,31-08-2023,IMPS
TRN_12537,ACC_5218,Deposits,116889.71,13-04-2024,Net Banking
TRN_12538,ACC_7109,Withdrawals,61409.89,24-10-2025,Cash
TRN_12539,ACC_1704,Transfers,33570.47,03-11-2023,Credit Card
TRN_12540,ACC_7989,Deposits,30676.16,14-01-2024,UPI
TRN_12541,ACC_5650,Deposits,64091.65,23-11-2025,IMPS
TRN_12542,ACC_6765,Interest Payment,1473.05,10-03-2022,Debit Card
TRN_12543,ACC_7186,Withdrawals,65438.1,26-09-2023,IMPS
TRN_12544,ACC_2158,Withdrawals,58161.48,01-04-2022,Net Banking
TRN_12545,ACC_3123,Withdrawals,49769.4,01-10-2023,Credit Card
TRN_12546,ACC_1208,Transfers,31007.55,14-05-2022,Debit Card
TRN_12547,ACC_5296,Transfers,36195.14,05-02-2025,Cash
TRN_12548,ACC_3755,Transfers,196571.43,28-11-2022,IMPS
TRN_12549,ACC_1855,Withdrawals,118878.24,03-08-2023,Net Banking
TRN_12550,ACC_7329,Withdrawals,162709.48,10-05-2022,IMPS
TRN_12551,ACC_1704,Deposits,155992.76,16-05-2023,UPI
TRN_12552,ACC_3836,Deposits,97096.59,07-05-2025,Cash
TRN_12553,ACC_5595,Deposits,181693.8,20-01-2024,IMPS
TRN_12554,ACC_1288,Withdrawals,129350.83,12-10-2024,Net Banking
TRN_12555,ACC_685,Transfers,151605.16,29-06-2022,Credit Card
TRN_12556,ACC_6624,Deposits,36204.82,15-08-2025,IMPS
TRN_12557,ACC_5568,Deposits,161241.36,08-11-2023,IMPS
TRN_12558,ACC_3510,Withdrawals,130736.29,17-04-2024,Cash
TRN_12559,ACC_1115,Interest Payment,173902.82,01-08-2024,Credit Card
TRN_12560,ACC_2025,Withdrawals,136821.8,30-03-2022,Cash
TRN_12561,ACC_7929,Withdrawals,178847.21,02-07-2024,Debit Card
TRN_12562,ACC_032,Deposits,177939.44,21-08-2024,Cash
TRN_12563,ACC_4995,Transfers,75757.16,05-06-2024,Cash
TRN_12564,ACC_871,Transfers,115456.01,28-11-2025,UPI
TRN_12565,ACC_6215,Deposits,144968.98,06-10-2025,Net Banking
TRN_12566,ACC_4234,Withdrawals,193306.59,14-12-2022,Cash
TRN_12567,ACC_1565,Transfers,78950.07,22-09-2022,Debit Card
TRN_12568,ACC_4806,Withdrawals,43500.28,01-05-2024,UPI
TRN_12569,ACC_6033,Interest Payment,26172.25,13-05-2024,UPI
TRN_12570,ACC_433,Interest Payment,198389.83,24-04-2022,Cash
TRN_12571,ACC_5858,Deposits,97053.19,13-11-2024,Debit Card
TRN_12572,ACC_3675,Deposits,112841.47,08-10-2022,UPI
TRN_12573,ACC_6694,Deposits,113788.83,01-05-2025,Debit Card
TRN_12574,ACC_212,Deposits,13004,03-03-2022,UPI
TRN_12575,ACC_7981,Deposits,59036.02,20-07-2022,Net Banking
TRN_12576,ACC_2762,Withdrawals,191920.73,16-11-2024,IMPS
TRN_12577,ACC_7751,Deposits,43915.15,04-10-2024,UPI
TRN_12578,ACC_7276,Deposits,79340.74,29-01-2022,Debit Card
TRN_12579,ACC_3633,Deposits,133343.32,09-12-2025,IMPS
TRN_12580,ACC_7157,Withdrawals,107125.19,23-02-2024,UPI
TRN_12581,ACC_3836,Transfers,52250.17,14-10-2023,UPI
TRN_12582,ACC_3750,Deposits,1477.73,24-11-2025,Credit Card
TRN_12583,ACC_5887,Deposits,135498.34,29-01-2022,Net Banking
TRN_12584,ACC_5291,Transfers,148509.87,23-08-2023,Credit Card
TRN_12585,ACC_4720,Deposits,23170.06,19-04-2023,Cash
TRN_12586,ACC_2060,Deposits,179089.64,04-11-2024,Net Banking
TRN_12587,ACC_432,Deposits,94075.78,20-12-2023,UPI
TRN_12588,ACC_2718,Transfers,49593.59,16-05-2024,Credit Card
TRN_12589,ACC_3711,Deposits,54423.86,12-02-2024,UPI
TRN_12590,ACC_2001,Transfers,93795.95,16-02-2022,Cash
TRN_12591,ACC_7304,Interest Payment,101480.51,10-12-2022,Cash
TRN_12592,ACC_4509,Deposits,10875.76,19-04-2025,Net Banking
TRN_12593,ACC_881,Deposits,100897.94,19-02-2023,Debit Card
TRN_12594,ACC_2593,Deposits,158641.02,21-02-2024,Credit Card
TRN_12595,ACC_6904,Transfers,196991.81,03-04-2024,IMPS
TRN_12596,ACC_328,Deposits,44404.79,20-01-2022,UPI
TRN_12597,ACC_7952,Transfers,25272.44,04-07-2024,Net Banking
TRN_12598,ACC_3505,Deposits,126407.03,15-08-2023,IMPS
TRN_12599,ACC_1773,Deposits,49606.97,01-12-2022,Debit Card
TRN_12600,ACC_6940,Deposits,82931.95,27-03-2023,Net Banking
TRN_12601,ACC_4649,Deposits,53061.1,27-01-2025,Cash
TRN_12602,ACC_6127,Interest Payment,69872.29,23-06-2022,Cash
TRN_12603,ACC_7950,Deposits,84740.49,01-01-2024,Net Banking
TRN_12604,ACC_3033,Withdrawals,138877.82,19-02-2025,Debit Card
TRN_12605,ACC_4611,Interest Payment,183677.77,06-12-2023,Debit Card
TRN_12606,ACC_5649,Deposits,98519.54,11-06-2022,Credit Card
TRN_12607,ACC_7370,Deposits,158868.51,26-02-2024,IMPS
TRN_12608,ACC_1675,Interest Payment,28847.4,25-08-2024,Credit Card
TRN_12609,ACC_7794,Deposits,159871.63,23-03-2022,IMPS
TRN_12610,ACC_6752,Withdrawals,58257.65,20-11-2023,UPI
TRN_12611,ACC_5771,Interest Payment,184632.83,30-08-2025,Debit Card
TRN_12612,ACC_3859,Transfers,108885.13,12-02-2023,Net Banking
TRN_12613,ACC_5081,Transfers,136585.01,13-01-2025,Credit Card
TRN_12614,ACC_7140,Withdrawals,63092.16,15-09-2025,Credit Card
TRN_12615,ACC_3074,Withdrawals,63451.56,16-07-2022,Net Banking
TRN_12616,ACC_1732,Transfers,59303.73,15-09-2023,Net Banking
TRN_12617,ACC_7389,Interest Payment,106495.62,31-12-2023,IMPS
TRN_12618,ACC_2063,Transfers,17759.96,07-08-2022,UPI
TRN_12619,ACC_7703,Deposits,175686.11,11-08-2025,UPI
TRN_12620,ACC_6871,Transfers,149660.49,02-09-2024,Net Banking
TRN_12621,ACC_138,Deposits,111412.21,16-05-2024,Credit Card
TRN_12622,ACC_345,Deposits,9025.57,19-08-2024,UPI
TRN_12623,ACC_7115,Withdrawals,10885.12,08-07-2022,Net Banking
TRN_12624,ACC_5840,Withdrawals,119985.72,13-11-2025,Credit Card
TRN_12625,ACC_3665,Transfers,86730.81,11-05-2025,Debit Card
TRN_12626,ACC_3007,Deposits,196617.19,24-12-2022,Debit Card
TRN_12627,ACC_1418,Transfers,37339.07,15-12-2023,Cash
TRN_12628,ACC_7361,Transfers,142431.77,08-06-2024,Credit Card
TRN_12629,ACC_4487,Deposits,124241.5,31-01-2022,Debit Card
TRN_12630,ACC_6364,Interest Payment,80220.47,04-06-2022,IMPS
TRN_12631,ACC_5604,Interest Payment,31649.34,15-12-2023,Debit Card
TRN_12632,ACC_2749,Deposits,151481.16,12-09-2022,UPI
TRN_12633,ACC_5050,Withdrawals,57968.9,27-03-2022,UPI
TRN_12634,ACC_5228,Deposits,48503.23,03-06-2025,IMPS
TRN_12635,ACC_7175,Withdrawals,198057.15,07-01-2023,Net Banking
TRN_12636,ACC_6189,Withdrawals,133821.21,05-05-2023,Cash
TRN_12637,ACC_2538,Withdrawals,370.61,02-01-2024,Net Banking
TRN_12638,ACC_2583,Deposits,9160.43,14-05-2025,Debit Card
TRN_12639,ACC_2846,Interest Payment,37837.4,31-05-2023,IMPS
TRN_12640,ACC_4671,Withdrawals,31048.51,16-05-2025,UPI
TRN_12641,ACC_2295,Withdrawals,181294.69,07-08-2023,UPI
TRN_12642,ACC_3646,Deposits,74156.15,10-01-2023,Net Banking
TRN_12643,ACC_1597,Withdrawals,192095.99,30-10-2024,UPI
TRN_12644,ACC_4959,Withdrawals,63404.61,19-05-2024,IMPS
TRN_12645,ACC_2093,Interest Payment,145621.82,26-08-2025,Debit Card
TRN_12646,ACC_2924,Deposits,104963.48,23-10-2024,Cash
TRN_12647,ACC_1735,Deposits,85507.45,24-11-2023,Debit Card
TRN_12648,ACC_1242,Deposits,142935.34,31-03-2025,Cash
TRN_12649,ACC_5393,Interest Payment,194394.79,03-02-2023,Net Banking
TRN_12650,ACC_7755,Interest Payment,7248.91,31-08-2023,Net Banking
TRN_12651,ACC_7449,Deposits,144342.85,18-08-2025,Net Banking
TRN_12652,ACC_2356,Deposits,76336.05,25-09-2025,Credit Card
TRN_12653,ACC_2042,Interest Payment,21939.36,31-10-2024,Debit Card
TRN_12654,ACC_2116,Deposits,164114.25,16-01-2023,Credit Card
TRN_12655,ACC_6005,Withdrawals,60722.15,29-03-2023,IMPS
TRN_12656,ACC_6702,Interest Payment,53593.45,09-05-2024,Cash
TRN_12657,ACC_3395,Deposits,167252.39,08-03-2022,IMPS
TRN_12658,ACC_4525,Interest Payment,168238.66,08-09-2022,Cash
TRN_12659,ACC_4242,Deposits,122164.64,28-08-2024,Net Banking
TRN_12660,ACC_5476,Deposits,182359.7,31-08-2023,Net Banking
TRN_12661,ACC_2633,Interest Payment,181532.7,12-11-2025,UPI
TRN_12662,ACC_7158,Deposits,76994.96,17-06-2025,Credit Card
TRN_12663,ACC_1814,Deposits,129184.31,25-08-2024,Debit Card
TRN_12664,ACC_599,Deposits,106252.99,16-06-2025,Credit Card
TRN_12665,ACC_6909,Transfers,126799.7,16-11-2022,Debit Card
TRN_12666,ACC_3462,Deposits,6450.61,12-09-2025,IMPS
TRN_12667,ACC_5502,Deposits,147710.02,01-11-2024,Net Banking
TRN_12668,ACC_443,Deposits,89358.7,29-11-2023,UPI
TRN_12669,ACC_5227,Deposits,184137.17,26-01-2025,Net Banking
TRN_12670,ACC_1789,Interest Payment,165414.78,10-11-2025,Debit Card
TRN_12671,ACC_2435,Withdrawals,74023.11,24-12-2023,Cash
TRN_12672,ACC_2621,Deposits,120608.32,11-10-2022,Net Banking
TRN_12673,ACC_6561,Transfers,177152.77,05-05-2025,Debit Card
TRN_12674,ACC_2141,Interest Payment,197004.17,04-02-2024,IMPS
TRN_12675,ACC_3432,Deposits,73853.34,02-03-2024,IMPS
TRN_12676,ACC_7867,Transfers,60803.01,10-11-2022,Debit Card
TRN_12677,ACC_5322,Interest Payment,150394.82,01-06-2022,IMPS
TRN_12678,ACC_5003,Transfers,183054.11,11-01-2024,IMPS
TRN_12679,ACC_4516,Withdrawals,115811.25,28-01-2025,Credit Card
TRN_12680,ACC_2106,Interest Payment,20582.52,17-01-2023,Debit Card
TRN_12681,ACC_6224,Interest Payment,133046.65,25-04-2025,Debit Card
TRN_12682,ACC_1862,Withdrawals,54292.96,23-03-2023,Debit Card
TRN_12683,ACC_2005,Transfers,39697.03,10-08-2024,UPI
TRN_12684,ACC_5201,Transfers,95967.31,05-02-2022,IMPS
TRN_12685,ACC_4278,Deposits,198995.88,27-09-2025,IMPS
TRN_12686,ACC_353,Transfers,42027.57,30-05-2023,Debit Card
TRN_12687,ACC_6065,Deposits,46006.87,19-06-2022,UPI
TRN_12688,ACC_2512,Deposits,184618.17,15-08-2022,Credit Card
TRN_12689,ACC_143,Deposits,70495.83,17-04-2025,Debit Card
TRN_12690,ACC_7309,Deposits,149220.48,16-11-2022,UPI
TRN_12691,ACC_5908,Interest Payment,53219.69,12-10-2024,Debit Card
TRN_12692,ACC_1124,Withdrawals,142409.89,15-05-2023,Net Banking
TRN_12693,ACC_2669,Transfers,95751.62,09-06-2025,UPI
TRN_12694,ACC_4526,Interest Payment,65938.28,11-03-2022,UPI
TRN_12695,ACC_2994,Transfers,157030.32,09-01-2022,Net Banking
TRN_12696,ACC_1012,Deposits,187440.78,01-03-2023,Debit Card
TRN_12697,ACC_5127,Deposits,43540.75,05-06-2023,Debit Card
TRN_12698,ACC_5641,Deposits,166504.42,01-10-2024,UPI
TRN_12699,ACC_3304,Deposits,60981.75,19-09-2025,IMPS
TRN_12700,ACC_5805,Interest Payment,104662.62,12-02-2025,Net Banking
TRN_12701,ACC_704,Deposits,1313.84,08-03-2024,Debit Card
TRN_12702,ACC_4241,Deposits,118153.73,20-10-2024,Net Banking
TRN_12703,ACC_7747,Transfers,196858.47,21-03-2024,Net Banking
TRN_12704,ACC_2367,Deposits,129053.57,21-02-2024,Net Banking
TRN_12705,ACC_4568,Deposits,9543.24,06-07-2024,UPI
TRN_12706,ACC_5935,Transfers,157585.96,23-06-2022,Debit Card
TRN_12707,ACC_656,Withdrawals,53663.03,08-11-2024,Cash
TRN_12708,ACC_7443,Transfers,151720.35,18-09-2022,UPI
TRN_12709,ACC_6870,Deposits,44751.02,01-08-2025,Credit Card
TRN_12710,ACC_6870,Withdrawals,185772.36,06-07-2024,Cash
TRN_12711,ACC_3401,Deposits,187903.3,03-09-2024,Credit Card
TRN_12712,ACC_3511,Deposits,80113.6,24-03-2022,IMPS
TRN_12713,ACC_5407,Deposits,23944.17,05-03-2023,UPI
TRN_12714,ACC_3733,Transfers,179629.49,22-07-2024,Net Banking
TRN_12715,ACC_727,Deposits,172966.39,22-06-2025,Credit Card
TRN_12716,ACC_016,Withdrawals,117849.62,12-05-2025,IMPS
TRN_12717,ACC_1956,Transfers,148465.81,15-03-2025,Debit Card
TRN_12718,ACC_1229,Transfers,96202.76,19-04-2025,Debit Card
TRN_12719,ACC_7909,Interest Payment,6343.86,24-07-2025,Debit Card
TRN_12720,ACC_7863,Deposits,61993.2,19-10-2023,UPI
TRN_12721,ACC_7857,Withdrawals,36832.24,12-01-2023,Net Banking
TRN_12722,ACC_4986,Deposits,40674.67,26-01-2023,Cash
TRN_12723,ACC_5680,Interest Payment,151563.85,13-10-2024,UPI
TRN_12724,ACC_798,Transfers,177050.46,19-04-2022,Cash
TRN_12725,ACC_2445,Deposits,60723.38,20-07-2023,UPI
TRN_12726,ACC_2629,Withdrawals,103461.63,27-03-2023,Debit Card
TRN_12727,ACC_4221,Deposits,192272.82,05-05-2023,UPI
TRN_12728,ACC_7650,Withdrawals,46280.87,02-01-2025,Cash
TRN_12729,ACC_778,Transfers,23751.03,28-03-2022,IMPS
TRN_12730,ACC_7610,Transfers,31043.42,04-08-2022,Net Banking
TRN_12731,ACC_3136,Deposits,55954.79,23-04-2023,Credit Card
TRN_12732,ACC_506,Interest Payment,6636.6,10-06-2022,IMPS
TRN_12733,ACC_3150,Interest Payment,64193.35,18-03-2025,UPI
TRN_12734,ACC_2851,Deposits,1743.58,21-10-2025,Cash
TRN_12735,ACC_6439,Transfers,73765.25,30-05-2022,Cash
TRN_12736,ACC_6726,Deposits,195958.45,09-01-2022,Credit Card
TRN_12737,ACC_2953,Transfers,166179.73,03-08-2022,Net Banking
TRN_12738,ACC_7822,Withdrawals,97728.84,12-06-2023,Cash
TRN_12739,ACC_4522,Transfers,102847.13,06-10-2025,Net Banking
TRN_12740,ACC_3810,Deposits,86456.25,15-03-2022,Net Banking
TRN_12741,ACC_2663,Interest Payment,59482.19,25-05-2023,Net Banking
TRN_12742,ACC_6805,Deposits,193357.27,27-12-2024,UPI
TRN_12743,ACC_1295,Withdrawals,99177.66,28-01-2025,Cash
TRN_12744,ACC_7383,Deposits,197445.24,05-07-2024,Cash
TRN_12745,ACC_2888,Interest Payment,157480.43,22-10-2025,IMPS
TRN_12746,ACC_7213,Transfers,198950.08,09-11-2024,Net Banking
TRN_12747,ACC_5474,Deposits,185680.49,31-08-2025,Credit Card
TRN_12748,ACC_6387,Interest Payment,149969.76,19-05-2023,IMPS
TRN_12749,ACC_359,Withdrawals,25404.59,25-04-2023,Debit Card
TRN_12750,ACC_1143,Deposits,20036.56,20-02-2024,Cash
TRN_12751,ACC_4324,Deposits,86767.39,04-08-2022,Net Banking
TRN_12752,ACC_2088,Transfers,122193.33,18-02-2024,Net Banking
TRN_12753,ACC_3688,Interest Payment,96391.43,27-08-2025,UPI
TRN_12754,ACC_5081,Interest Payment,9270.25,25-08-2023,Net Banking
TRN_12755,ACC_5331,Deposits,66189.73,06-08-2024,IMPS
TRN_12756,ACC_2564,Deposits,151413.86,30-06-2024,Cash
TRN_12757,ACC_709,Withdrawals,175167.81,10-10-2024,Debit Card
TRN_12758,ACC_126,Deposits,56872.67,29-02-2024,Cash
TRN_12759,ACC_6488,Transfers,165968.3,16-07-2025,Net Banking
TRN_12760,ACC_7503,Withdrawals,39776.14,08-11-2023,UPI
TRN_12761,ACC_2311,Interest Payment,146091.24,19-11-2023,Credit Card
TRN_12762,ACC_3613,Transfers,146239.13,23-12-2024,IMPS
TRN_12763,ACC_2159,Deposits,73882.9,09-11-2023,Credit Card
TRN_12764,ACC_3328,Interest Payment,136376.05,12-06-2025,Cash
TRN_12765,ACC_3163,Deposits,193275.39,18-04-2025,Net Banking
TRN_12766,ACC_3390,Interest Payment,108183.78,24-03-2024,Net Banking
TRN_12767,ACC_6117,Interest Payment,86318.55,19-12-2025,UPI
TRN_12768,ACC_848,Deposits,129616.43,26-12-2022,UPI
TRN_12769,ACC_4175,Deposits,145610.21,02-05-2022,UPI
TRN_12770,ACC_6673,Deposits,105932.59,12-02-2024,IMPS
TRN_12771,ACC_384,Transfers,33243.02,20-03-2025,Cash
TRN_12772,ACC_263,Interest Payment,181914.91,13-03-2022,UPI
TRN_12773,ACC_1369,Transfers,136170.7,15-09-2023,IMPS
TRN_12774,ACC_5586,Deposits,117098.6,14-08-2023,Net Banking
TRN_12775,ACC_4109,Transfers,118888.16,09-02-2025,UPI
TRN_12776,ACC_5756,Interest Payment,151800.58,04-07-2025,Credit Card
TRN_12777,ACC_7955,Deposits,186258.66,16-11-2024,Debit Card
TRN_12778,ACC_151,Withdrawals,49118.28,28-03-2022,UPI
TRN_12779,ACC_6837,Deposits,130854.1,05-07-2022,Credit Card
TRN_12780,ACC_3389,Deposits,114652.55,17-11-2025,Cash
TRN_12781,ACC_2490,Transfers,182409.75,20-12-2022,Cash
TRN_12782,ACC_3730,Transfers,96426.8,06-01-2023,Credit Card
TRN_12783,ACC_1039,Deposits,157445,08-04-2022,IMPS
TRN_12784,ACC_3218,Transfers,76785.91,13-11-2025,UPI
TRN_12785,ACC_6954,Withdrawals,198402.58,27-07-2025,IMPS
TRN_12786,ACC_857,Interest Payment,140979,25-07-2024,Cash
TRN_12787,ACC_427,Interest Payment,165751.62,21-12-2025,UPI
TRN_12788,ACC_6824,Withdrawals,43514.05,02-12-2025,Debit Card
TRN_12789,ACC_6509,Deposits,162593.11,13-12-2023,IMPS
TRN_12790,ACC_5964,Interest Payment,79898.34,03-01-2022,Credit Card
TRN_12791,ACC_5132,Deposits,8128.85,12-12-2024,Debit Card
TRN_12792,ACC_4824,Interest Payment,57687.11,19-06-2024,IMPS
TRN_12793,ACC_3342,Deposits,194765.84,18-09-2023,IMPS
TRN_12794,ACC_6326,Deposits,138138.8,07-11-2024,Net Banking
TRN_12795,ACC_4061,Transfers,184956.33,25-03-2022,Net Banking
TRN_12796,ACC_6513,Deposits,112177.62,30-09-2025,Credit Card
TRN_12797,ACC_544,Deposits,39820.41,30-07-2025,Credit Card
TRN_12798,ACC_6183,Deposits,65999.26,21-04-2023,UPI
TRN_12799,ACC_506,Withdrawals,158081.4,28-09-2022,IMPS
TRN_12800,ACC_7701,Deposits,13672.91,30-01-2025,Cash
TRN_12801,ACC_5169,Interest Payment,169790.5,29-04-2022,UPI
TRN_12802,ACC_3545,Deposits,40332.97,25-09-2025,IMPS
TRN_12803,ACC_2081,Deposits,156260.58,25-10-2025,Credit Card
TRN_12804,ACC_4217,Transfers,69946.44,24-07-2025,Cash
TRN_12805,ACC_1412,Withdrawals,126931.33,11-02-2023,Net Banking
TRN_12806,ACC_2126,Deposits,167930.28,02-11-2025,IMPS
TRN_12807,ACC_3366,Deposits,7991.72,31-12-2022,Cash
TRN_12808,ACC_374,Deposits,68934.72,22-12-2024,Credit Card
TRN_12809,ACC_7178,Deposits,148564.75,11-04-2024,IMPS
TRN_12810,ACC_4345,Deposits,104646.4,29-09-2023,Credit Card
TRN_12811,ACC_336,Transfers,19064.08,21-03-2025,Net Banking
TRN_12812,ACC_2935,Interest Payment,1199.37,06-04-2022,UPI
TRN_12813,ACC_3266,Deposits,89580.13,01-01-2024,IMPS
TRN_12814,ACC_3191,Transfers,9933.59,23-10-2025,Credit Card
TRN_12815,ACC_6422,Deposits,111687.85,24-10-2024,Credit Card
TRN_12816,ACC_3467,Deposits,171348.82,03-07-2023,Debit Card
TRN_12817,ACC_1178,Deposits,179684.71,03-03-2024,Credit Card
TRN_12818,ACC_255,Interest Payment,44441.24,20-05-2024,UPI
TRN_12819,ACC_5663,Deposits,101113.18,18-11-2023,IMPS
TRN_12820,ACC_4692,Withdrawals,80232.74,15-03-2023,Debit Card
TRN_12821,ACC_1463,Deposits,199848.55,02-07-2024,Debit Card
TRN_12822,ACC_1100,Deposits,7604.93,24-07-2022,Debit Card
TRN_12823,ACC_3365,Withdrawals,59174.09,02-12-2024,Net Banking
TRN_12824,ACC_3016,Deposits,93960.18,05-09-2023,IMPS
TRN_12825,ACC_2200,Transfers,185685.69,24-02-2024,Credit Card
TRN_12826,ACC_7612,Withdrawals,70101.74,26-08-2023,Net Banking
TRN_12827,ACC_2773,Transfers,153870.19,11-01-2022,IMPS
TRN_12828,ACC_1847,Transfers,176887.58,21-09-2022,UPI
TRN_12829,ACC_5647,Deposits,47357.04,17-04-2025,Net Banking
TRN_12830,ACC_3710,Deposits,95129.68,17-11-2022,Debit Card
TRN_12831,ACC_7133,Interest Payment,45592.73,02-09-2023,Net Banking
TRN_12832,ACC_7289,Transfers,145153.12,16-12-2024,Debit Card
TRN_12833,ACC_4570,Deposits,48113.23,14-04-2022,Cash
TRN_12834,ACC_5489,Deposits,62116.28,12-09-2024,IMPS
TRN_12835,ACC_5164,Transfers,21627.46,26-08-2025,Credit Card
TRN_12836,ACC_5153,Deposits,77358.22,19-05-2024,Credit Card
TRN_12837,ACC_3623,Withdrawals,5205.58,22-02-2025,Debit Card
TRN_12838,ACC_7404,Transfers,18279.44,28-11-2023,Debit Card
TRN_12839,ACC_7658,Deposits,26994.03,19-03-2024,Cash
TRN_12840,ACC_4741,Withdrawals,175819.27,07-03-2022,UPI
TRN_12841,ACC_6446,Transfers,31930.74,29-08-2022,Debit Card
TRN_12842,ACC_6761,Withdrawals,97953.71,05-07-2024,Cash
TRN_12843,ACC_6922,Deposits,5519.91,17-05-2022,UPI
TRN_12844,ACC_063,Deposits,152965.67,04-09-2023,Credit Card
TRN_12845,ACC_7714,Deposits,164771.63,25-08-2022,Credit Card
TRN_12846,ACC_7940,Withdrawals,192328.06,09-02-2023,IMPS
TRN_12847,ACC_7541,Transfers,26489.63,25-04-2023,UPI
TRN_12848,ACC_624,Deposits,170393.35,10-09-2024,UPI
TRN_12849,ACC_1366,Deposits,157650.7,04-08-2025,IMPS
TRN_12850,ACC_7764,Deposits,147668.84,11-10-2025,IMPS
TRN_12851,ACC_2709,Transfers,37408.56,17-07-2023,Cash
TRN_12852,ACC_5669,Transfers,196954.1,06-02-2025,Debit Card
TRN_12853,ACC_6576,Deposits,61433.77,13-04-2022,Debit Card
TRN_12854,ACC_6702,Interest Payment,39886.47,19-11-2022,Credit Card
TRN_12855,ACC_3952,Interest Payment,90283.94,28-02-2024,Credit Card
TRN_12856,ACC_5407,Transfers,50036.66,03-11-2024,IMPS
TRN_12857,ACC_1327,Deposits,32051.07,22-07-2023,Debit Card
TRN_12858,ACC_3725,Interest Payment,156534.89,04-12-2022,IMPS
TRN_12859,ACC_7241,Transfers,28202.78,17-10-2022,Net Banking
TRN_12860,ACC_4385,Withdrawals,58477.21,03-08-2022,Debit Card
TRN_12861,ACC_6380,Deposits,131603.43,06-06-2022,IMPS
TRN_12862,ACC_2268,Deposits,168107.73,31-03-2024,IMPS
TRN_12863,ACC_3299,Deposits,7908.98,01-02-2023,IMPS
TRN_12864,ACC_2282,Deposits,198960.45,16-10-2025,Debit Card
TRN_12865,ACC_3327,Deposits,151380.36,27-02-2022,Cash
TRN_12866,ACC_5950,Transfers,64644.89,21-04-2023,IMPS
TRN_12867,ACC_5571,Withdrawals,185047.69,27-02-2025,IMPS
TRN_12868,ACC_4169,Transfers,52772.7,01-02-2022,Debit Card
TRN_12869,ACC_5971,Deposits,188037.73,22-12-2024,Net Banking
TRN_12870,ACC_2438,Interest Payment,109440.34,31-08-2023,Cash
TRN_12871,ACC_1350,Deposits,150214.96,09-01-2025,Credit Card
TRN_12872,ACC_6422,Interest Payment,102329.87,14-02-2024,Credit Card
TRN_12873,ACC_619,Deposits,124589.82,07-12-2023,Cash
TRN_12874,ACC_7197,Interest Payment,93312.51,17-06-2022,Credit Card
TRN_12875,ACC_4472,Transfers,89282.43,05-09-2024,Debit Card
TRN_12876,ACC_7857,Interest Payment,99723.91,18-03-2022,Debit Card
TRN_12877,ACC_103,Withdrawals,111483.28,13-07-2025,Credit Card
TRN_12878,ACC_5193,Transfers,104560.73,20-04-2024,Net Banking
TRN_12879,ACC_7377,Transfers,161029.34,10-02-2023,Debit Card
TRN_12880,ACC_2568,Withdrawals,155166.89,09-04-2023,Debit Card
TRN_12881,ACC_2623,Withdrawals,163274.52,13-05-2025,Cash
TRN_12882,ACC_6555,Deposits,175194.82,11-11-2024,Debit Card
TRN_12883,ACC_7595,Deposits,173955.39,30-03-2022,IMPS
TRN_12884,ACC_239,Interest Payment,44532.79,18-07-2023,Credit Card
TRN_12885,ACC_1777,Deposits,125088.44,17-08-2022,Net Banking
TRN_12886,ACC_5200,Interest Payment,48856.19,27-08-2023,Credit Card
TRN_12887,ACC_3381,Deposits,197024.07,04-02-2025,Cash
TRN_12888,ACC_7767,Transfers,197747.82,01-05-2025,Debit Card
TRN_12889,ACC_3213,Transfers,157188.16,11-10-2025,UPI
TRN_12890,ACC_5529,Withdrawals,136906.87,16-09-2022,Cash
TRN_12891,ACC_422,Deposits,134312.36,16-07-2024,Credit Card
